addr_st,addr_xst,city,state,address,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"W SIERRA AV","N DEL MAR AV",Fresno,CA,"W SIERRA AV and N DEL MAR AV",36.830129,-119.794245,1,intersection,,"N Del Mar Ave",,,Fresno,CA,"Fresno County",93704,US,"TIGER/Line® dataset from the US Census Bureau"
"E CHURCH AV","S EAST AV",Fresno,CA,"E CHURCH AV and S EAST AV",36.71401,-119.757935,1,street_center,,"E Church Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"N CORNELIA AV","N PARKWAY DR",Fresno,CA,"N CORNELIA AV and N PARKWAY DR",36.771892,-119.839292,0.51,intersection,,"N Parkway Dr",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"W CORONA AV","N SAN MARCOS AV",Fresno,CA,"W CORONA AV and N SAN MARCOS AV",36.816255,-119.873491,1,intersection,,"N San Marcos Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"W SWIFT AV","N CORNELIA AV",Fresno,CA,"W SWIFT AV and N CORNELIA AV",36.796407,-119.880406,1,intersection,,"N Cornelia Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"W EL PASO AV","N MCCAFFREY AV",Fresno,CA,"W EL PASO AV and N MCCAFFREY AV",36.846983,-119.889707,0.71,intersection,,"N McCaffrey Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N WEST AV","W UNIVERSITY AV",Fresno,CA,"N WEST AV and W UNIVERSITY AV",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"W ATCHISON ST","S ARTHUR AV",Fresno,CA,"W ATCHISON ST and S ARTHUR AV",36.720444,-119.81559,0.8,intersection,,"S Arthur Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"E FLORADORA AV","N VAN NESS AV",Fresno,CA,"E FLORADORA AV and N VAN NESS AV",36.761305,-119.798966,1,intersection,,"E Floradora Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"W HOLLAND AV","W SWIFT AV",Fresno,CA,"W HOLLAND AV and W SWIFT AV",36.794232,-119.823239,1,intersection,,"W Holland Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E SHEPHERD AV","N WILLOW AV",Fresno,CA,"E SHEPHERD AV and N WILLOW AV",36.866802,-119.729793,1,intersection,,"E Shepherd Ave",,,Fresno,CA,"Fresno County",93619,US,"TIGER/Line® dataset from the US Census Bureau"
"W DUDLEY AV","N BENGSTON AV",Fresno,CA,"W DUDLEY AV and N BENGSTON AV",36.75383,-119.830567,0.95,intersection,,"N Bengston Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"N INGRAM AV","W BIRCH AV",Fresno,CA,"N INGRAM AV and W BIRCH AV",36.84173,-119.801857,1,intersection,,"N Ingram Ave",,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"N MAPLE AV","E PINE AV",Fresno,CA,"N MAPLE AV and E PINE AV",36.950099,-120.073985,0.8,intersection,,"Maple St",,,Madera,CA,"Madera County",93637,US,"TIGER/Line® dataset from the US Census Bureau"
"W DAKOTA AV","N RICEWOOD AV",Fresno,CA,"W DAKOTA AV and N RICEWOOD AV",36.786476,-119.841435,1,intersection,,"N Ricewood Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"E BULLARD AV","N FOURTH ST",Fresno,CA,"E BULLARD AV and N FOURTH ST",36.823054,-119.766021,1,intersection,,"E Bullard Ave",,,Fresno,CA,"Fresno County",93710,US,"TIGER/Line® dataset from the US Census Bureau"
"H ST","N ROOSEVELT AV",Fresno,CA,"H ST and N ROOSEVELT AV",36.744273,-119.805633,0.8,intersection,,"N H St",,,Fresno,CA,"Fresno County",93701,US,"TIGER/Line® dataset from the US Census Bureau"
"E HARVARD AV","N SECOND ST",Fresno,CA,"E HARVARD AV and N SECOND ST",36.77366,-119.77097,1,intersection,,"E Harvard Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"W PERALTA WY","N TEILMAN AV",Fresno,CA,"W PERALTA WY and N TEILMAN AV",36.766168,-119.82218,1,intersection,,"N Teilman Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"W HAMPTON WY","N LEAD AV",Fresno,CA,"W HAMPTON WY and N LEAD AV",36.792276,-119.846472,1,intersection,,"N Lead Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"CANTON MS 39046",NA,Fresno,CA,"CANTON MS 39046 and NA",32.625298,-90.008601,1,place,,,,,Canton,MS,"Madison County",39046,US,"TIGER/Line® dataset from the US Census Bureau"
"N HOWARD ST","E BELMONT AV",Fresno,CA,"N HOWARD ST and E BELMONT AV",36.750377,-119.782642,0.8,intersection,,"E Belmont Ave",,,Fresno,CA,"Fresno County",93701,US,"TIGER/Line® dataset from the US Census Bureau"
"E FOUNTAIN WY","N EIGHTH ST",Fresno,CA,"E FOUNTAIN WY and N EIGHTH ST",36.781424,-119.761072,1,intersection,,"E Fountain Way",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"E LAURITE AV","S LIND AV",Fresno,CA,"E LAURITE AV and S LIND AV",36.712099,-119.712214,0.96,intersection,,"E Laurite Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"E TRENTON AV","N WOODROW AV",Fresno,CA,"E TRENTON AV and N WOODROW AV",36.859871,-119.745052,1,intersection,,"E Trenton Ave",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"E JAMESTOWN DR","E NEWHALL DR",Fresno,CA,"E JAMESTOWN DR and E NEWHALL DR",36.876626,-119.761547,0.98,intersection,,"E Jamestown Dr",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"E TULARE ST","S TENTH ST",Fresno,CA,"E TULARE ST and S TENTH ST",36.743166,-119.75783,0.78,intersection,,"E Tulare Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E BROWNING AV","N FIRST ST",Fresno,CA,"E BROWNING AV and N FIRST ST",36.819487,-119.775294,0.68,intersection,,"E Browning Ave",,,Fresno,CA,"Fresno County",93710,US,"TIGER/Line® dataset from the US Census Bureau"
"N LAFAYETTE AV","W FLINT WY",Fresno,CA,"N LAFAYETTE AV and W FLINT WY",36.787883,-119.838543,1,intersection,,"N Lafayette Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N CARNEGIE AV","W BULLARD AV",Fresno,CA,"N CARNEGIE AV and W BULLARD AV",36.823698,-119.894083,0.91,intersection,,"N Carnegie Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"E INDIANAPOLIS AV","N DEARING AV",Fresno,CA,"E INDIANAPOLIS AV and N DEARING AV",36.799138,-119.736264,0.91,intersection,,"E Indianapolis Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"E ANDREWS AV","N VAN NESS BL",Fresno,CA,"E ANDREWS AV and N VAN NESS BL",36.780431,-119.802403,0.82,intersection,,"E Andrews Ave",,,Fresno,CA,"Fresno County",93704,US,"TIGER/Line® dataset from the US Census Bureau"
"E FREMONT AV","N SHERMAN AV",Fresno,CA,"E FREMONT AV and N SHERMAN AV",36.834828,-119.774669,0.96,intersection,,"E Fremont Ave",,,Fresno,CA,"Fresno County",93710,US,"TIGER/Line® dataset from the US Census Bureau"
"W HAMPTON WY","N HULBERT AV",Fresno,CA,"W HAMPTON WY and N HULBERT AV",36.792297,-119.834363,1,intersection,,"N Hulbert Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"STATE ROUTE 41",NA,Fresno,CA,"STATE ROUTE 41 and NA",0,0,0,,"Could not geocode address. Postal code or city required.",,,,,,,,,
"E VASSAR AV","N STANLEY AV",Fresno,CA,"E VASSAR AV and N STANLEY AV",36.7712,-119.792114,1,street_center,,"E Vassar Ave",,,Fresno,CA,"Fresno County",93704,US,"TIGER/Line® dataset from the US Census Bureau"
"W ROBINSON AV","N VISTA AV",Fresno,CA,"W ROBINSON AV and N VISTA AV",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"E KINGS CANYON RD","S TEMPERANCE AV",Fresno,CA,"E KINGS CANYON RD and S TEMPERANCE AV",36.736883,-119.666323,0.75,intersection,,"E Kings Canyon Rd",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"N ARMSTRONG AV","E PRINCETON AV",Fresno,CA,"N ARMSTRONG AV and E PRINCETON AV",36.776184,-119.672501,0.92,intersection,,"E Princeton Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"W KEATS AV","N CONTESSA AV",Fresno,CA,"W KEATS AV and N CONTESSA AV",36.810094,-119.901296,1,intersection,,"N Contessa Ave",,,Fresno,CA,"Fresno County",93723,US,"TIGER/Line® dataset from the US Census Bureau"
"N CARRUTH AV","W MCKINLEY AV",Fresno,CA,"N CARRUTH AV and W MCKINLEY AV",36.762976,-119.81878,0.71,intersection,,"N Carruth Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"N FIFTH ST","E LAMONA AV",Fresno,CA,"N FIFTH ST and E LAMONA AV",36.760435,-119.765736,1,intersection,,"E Lamona Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"N CLEO AV","W CELESTE AV",Fresno,CA,"N CLEO AV and W CELESTE AV",36.821221,-119.882144,0.93,intersection,,"N Cleo Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N FOURTH ST","E ILLINOIS AV",Fresno,CA,"N FOURTH ST and E ILLINOIS AV",36.745005,-119.767623,1,intersection,,"E Illinois Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E HOXIE AV","S BARTON AV",Fresno,CA,"E HOXIE AV and S BARTON AV",36.707467,-119.749699,1,intersection,,"E Hoxie Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"S WEST AV","W DAN RONQUILLO DR",Fresno,CA,"S WEST AV and W DAN RONQUILLO DR",36.8411,-119.801015,0.5,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"N GLENN AV","W BULLARD AV",Fresno,CA,"N GLENN AV and W BULLARD AV",36.822887,-119.792604,1,intersection,,"N Glenn Ave",,,Fresno,CA,"Fresno County",93704,US,"TIGER/Line® dataset from the US Census Bureau"
"E FRANKLIN AV","N VAN NESS AV",Fresno,CA,"E FRANKLIN AV and N VAN NESS AV",36.749013,-119.797613,0.87,intersection,,"E Franklin Ave",,,Fresno,CA,"Fresno County",93701,US,"TIGER/Line® dataset from the US Census Bureau"
"S FIFTH ST","E BRALY AV",Fresno,CA,"S FIFTH ST and E BRALY AV",36.724018,-119.765902,1,intersection,,"E Braly Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"E WEBSTER AV","N VILLA AV",Fresno,CA,"E WEBSTER AV and N VILLA AV",36.756582,-119.715545,0.77,intersection,,"E Webster Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"W SAGINAW WY","N CHERYL AV",Fresno,CA,"W SAGINAW WY and N CHERYL AV",36.788284,-119.843226,0.91,intersection,,"N Cheryl Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N CHESTNUT AV","E KELSO AV",Fresno,CA,"N CHESTNUT AV and E KELSO AV",36.864768,-119.73878,1,intersection,,"E Kelso Ave",,,Fresno,CA,"Fresno County",93619,US,"TIGER/Line® dataset from the US Census Bureau"
"E DONNER AV","N BARTON AV",Fresno,CA,"E DONNER AV and N BARTON AV",36.799661,-119.753104,0.65,intersection,,"E Donner Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"W NEES AV","N PALM AV",Fresno,CA,"W NEES AV and N PALM AV",36.851793,-119.805268,0.51,intersection,,"N Palm Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"W MILLBRAE AV","N WESTERN AV",Fresno,CA,"W MILLBRAE AV and N WESTERN AV",36.833991,-119.88652,0.82,intersection,,"N Western Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N CORNELIA AV","W SHIELDS AV",Fresno,CA,"N CORNELIA AV and W SHIELDS AV",36.779066,-119.880303,1,intersection,,"N Cornelia Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N SAN PABLO AV","W BEECHWOOD AV",Fresno,CA,"N SAN PABLO AV and W BEECHWOOD AV",36.838338,-119.794528,1,intersection,,"N San Pablo Ave",,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"S CEDAR AV","E TULARE ST",Fresno,CA,"S CEDAR AV and E TULARE ST",36.743158,-119.754397,0.78,intersection,,"E Tulare Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"N EL CAPITAN AV","W SIERRA AV",Fresno,CA,"N EL CAPITAN AV and W SIERRA AV",36.830629,-119.868729,0.96,intersection,,"N El Capitan Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"S ELEVENTH ST","E VINE AV",Fresno,CA,"S ELEVENTH ST and E VINE AV",36.753755,-119.755775,1,street_center,,"Eleventh St",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"N ESTHER WY","W LAMONA AV",Fresno,CA,"N ESTHER WY and W LAMONA AV",36.759296,-119.822031,1,intersection,,"N Esther Way",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"N SECOND ST","E TERRACE AV",Fresno,CA,"N SECOND ST and E TERRACE AV",36.77366,-119.77097,1,intersection,,"E Terrace Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"MONTEREY ST","L ST",Fresno,CA,"MONTEREY ST and L ST",36.722525,-119.788533,1,street_center,,"Monterey St",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"E NORTH AV","S NORTHPOINTE DR",Fresno,CA,"E NORTH AV and S NORTHPOINTE DR",36.692549,-119.747889,1,street_center,,"E North Ave",,,Fresno,CA,"Fresno County",93725,US,"TIGER/Line® dataset from the US Census Bureau"
"E JENSEN AV","S SARAH ST",Fresno,CA,"E JENSEN AV and S SARAH ST",36.706898,-119.778722,0.89,intersection,,"E Jensen Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"N SONORA LN","W PALO ALTO AV",Fresno,CA,"N SONORA LN and W PALO ALTO AV",36.755945,-119.865069,1,street_center,,"N Sonora Ln",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N LAFAYETTE AV","W HAMMOND AV",Fresno,CA,"N LAFAYETTE AV and W HAMMOND AV",36.758355,-119.837733,1,intersection,,"N Lafayette Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"N MINNEWAWA AV","E OLIVE AV",Fresno,CA,"N MINNEWAWA AV and E OLIVE AV",36.757442,-119.709207,1,intersection,,"E Olive Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"N PHOENIX AV","W MORRIS AV",Fresno,CA,"N PHOENIX AV and W MORRIS AV",36.821109,-119.919334,0.92,intersection,,"N Phoenix Ave",,,Fresno,CA,"Fresno County",93723,US,"TIGER/Line® dataset from the US Census Bureau"
"E CALIFORNIA AV","S GEARHART ST",Fresno,CA,"E CALIFORNIA AV and S GEARHART ST",36.721375,-119.765907,0.88,intersection,,"E California Ave",,,Fresno,CA,"Fresno County",93702,US,"TIGER/Line® dataset from the US Census Bureau"
"W SAN CARLOS AV","N SANTA FE AV",Fresno,CA,"W SAN CARLOS AV and N SANTA FE AV",36.813569,-119.848353,1,intersection,,"N Santa Fe Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"N HUGHES AV","W BELMONT AV",Fresno,CA,"N HUGHES AV and W BELMONT AV",36.750247,-119.835561,1,intersection,,"N Hughes Ave",,,Fresno,CA,"Fresno County",93728,US,"TIGER/Line® dataset from the US Census Bureau"
"W SUSSEX WY","N FELAND AV",Fresno,CA,"W SUSSEX WY and N FELAND AV",36.790804,-119.848301,1,intersection,,"N Feland Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"W GRIFFITH WY","N ILA AV",Fresno,CA,"W GRIFFITH WY and N ILA AV",36.790188,-119.827543,1,intersection,,"N Ila Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"N THESTA ST","E ACACIA AV",Fresno,CA,"N THESTA ST and E ACACIA AV",36.80422,-119.783642,1,intersection,,"E Acacia Ave",,,Fresno,CA,"Fresno County",93726,US,"TIGER/Line® dataset from the US Census Bureau"
"N ANGUS ST","E PRINCETON AV",Fresno,CA,"N ANGUS ST and E PRINCETON AV",36.775905,-119.777048,1,intersection,,"E Princeton Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"SIERRA AV","SUNNYSIDE AV",Fresno,CA,"SIERRA AV and SUNNYSIDE AV",36.612774,-119.556206,0.8,intersection,,"Sierra Ave",,,Parlier,CA,"Fresno County",93648,US,"TIGER/Line® dataset from the US Census Bureau"
"N SEQUOIA DR","W LANSING WY",Fresno,CA,"N SEQUOIA DR and W LANSING WY",36.78735,-119.832771,1,intersection,,"N Sequoia Dr",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
"W MADISON AV","S BRAWLEY AV",Fresno,CA,"W MADISON AV and S BRAWLEY AV",36.728265,-119.862439,1,intersection,,"S Brawley Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"E TERRACE AV","N CLARK ST",Fresno,CA,"E TERRACE AV and N CLARK ST",36.773171,-119.786031,1,intersection,,"E Terrace Ave",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"N HULBERT AV","W BROWN AV",Fresno,CA,"N HULBERT AV and W BROWN AV",36.774507,-119.834382,1,intersection,,"N Hulbert Ave",,,Fresno,CA,"Fresno County",93705,US,"TIGER/Line® dataset from the US Census Bureau"
SHOP,NA,Fresno,CA,"SHOP and NA",36.8411,-119.801015,1,place,,,,,Fresno,CA,"Fresno County",93650,US,"TIGER/Line® dataset from the US Census Bureau"
"N BLACKSTONE AV","E TERRACE AV",Fresno,CA,"N BLACKSTONE AV and E TERRACE AV",36.773164,-119.792787,0.77,intersection,,"E Terrace Ave",,,Fresno,CA,"Fresno County",93704,US,"TIGER/Line® dataset from the US Census Bureau"
"E ST","MONO ST",Fresno,CA,"E ST and MONO ST",36.726664,-119.792549,1,intersection,,"E St",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"N BENDEL AV","W LOS ALTOS AV",Fresno,CA,"N BENDEL AV and W LOS ALTOS AV",36.832746,-119.869591,1,intersection,,"N Bendel Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"S HULBERT AV","W LA SIERRA DR",Fresno,CA,"S HULBERT AV and W LA SIERRA DR",36.729995,-119.83401,0.92,intersection,,"S Hulbert Ave",,,Fresno,CA,"Fresno County",93706,US,"TIGER/Line® dataset from the US Census Bureau"
"W OAK PARK DR","N STOCKDALE DR",Fresno,CA,"W OAK PARK DR and N STOCKDALE DR",36.825145,-119.875168,0.77,intersection,,"N Stockdale Dr",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N KATY LN","W SAMPLE AV",Fresno,CA,"N KATY LN and W SAMPLE AV",36.827486,-119.875192,0.95,intersection,,"N Katy Ln",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N CARICA AV","W SIERRA AV",Fresno,CA,"N CARICA AV and W SIERRA AV",36.828212,-119.884162,0.91,intersection,,"N Carica Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"E GARLAND AV","N EZIE AV",Fresno,CA,"E GARLAND AV and N EZIE AV",36.7841,-119.686122,1,intersection,,"E Garland Ave",,,Fresno,CA,"Fresno County",93727,US,"TIGER/Line® dataset from the US Census Bureau"
"N DEARING AV","E MINARETS AV",Fresno,CA,"N DEARING AV and E MINARETS AV",36.845931,-119.897942,0.62,intersection,,"N Durango Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N MAPLE AV","E INTERNATIONAL AV",Fresno,CA,"N MAPLE AV and E INTERNATIONAL AV",36.888375,-119.747435,1,intersection,,"E International Ave",,,Fresno,CA,"Fresno County",93730,US,"TIGER/Line® dataset from the US Census Bureau"
"E EL PASO AV","N SIXTH ST",Fresno,CA,"E EL PASO AV and N SIXTH ST",36.848317,-119.766796,1,intersection,,"E El Paso Ave",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"N ARCHIE AV","E WATERFORD AV",Fresno,CA,"N ARCHIE AV and E WATERFORD AV",36.876069,-119.755868,0.96,intersection,,"E Waterford Ave",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"W FREMONT AV","N BERLIN AV",Fresno,CA,"W FREMONT AV and N BERLIN AV",36.833013,-119.864999,0.83,intersection,,"N Berlin Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"W DOVEWOOD LN","N FELAND AV",Fresno,CA,"W DOVEWOOD LN and N FELAND AV",36.819105,-119.848383,0.88,intersection,,"N Feland Ave",,,Fresno,CA,"Fresno County",93711,US,"TIGER/Line® dataset from the US Census Bureau"
"E WELDON AV","E ARDEN DR S",Fresno,CA,"E WELDON AV and E ARDEN DR S",36.767002,-119.761682,0.91,intersection,,"Arden Dr S",,,Fresno,CA,"Fresno County",93703,US,"TIGER/Line® dataset from the US Census Bureau"
"W ELLERY WY","N HANOVER AV",Fresno,CA,"W ELLERY WY and N HANOVER AV",36.83075,-119.866515,0.88,intersection,,"N Hanover Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
"N MAPLE AV","E ALLUVIAL AV",Fresno,CA,"N MAPLE AV and E ALLUVIAL AV",36.844802,-119.747734,0.99,intersection,,"E Alluvial Ave",,,Fresno,CA,"Fresno County",93720,US,"TIGER/Line® dataset from the US Census Bureau"
"N FORESTIERE AV","W SUSSEX WY",Fresno,CA,"N FORESTIERE AV and W SUSSEX WY",36.791035,-119.883053,0.61,intersection,,"N Forestiere Ave",,,Fresno,CA,"Fresno County",93722,US,"TIGER/Line® dataset from the US Census Bureau"
